0	0.00303822
0.02	0.007611264
0.04	0.007347063
0.06	0.004091812
0.08	0.00688067
0.1	0.01133171
0.12	0.008023195
0.14	-0.002259484
0.16	0.004381251
0.18	0.004076376
0.2	0.00315703
0.22	0.005084067
0.24	0.000491845
0.26	0.003763381
0.28	0.003348191
0.3	0.000457011
0.32	-0.007366319
0.34	-0.004313847
0.36	0.003346527
0.38	-0.002659521
0.4	-0.000484614
0.42	0.005572963
0.44	-0.00254385
0.46	-0.008108081
0.48	-0.007690487
0.5	-0.003552415
0.52	0.007231492
0.54	0.003865472
0.56	-0.01506318
0.58	0.01975351
0.6	0.02770393
0.62	-0.00220141
0.64	-6.39561E-05
0.66	-0.000372968
0.68	0.002825291
0.7	-0.006834063
0.72	-0.006245992
0.74	-0.0026423
0.76	-0.007944748
0.78	-0.01337624
0.8	-0.007347545
0.82	-0.002790215
0.84	-0.01176066
0.86	-0.02225552
0.88	-0.02689714
0.9	-0.01373623
0.92	-0.007587336
0.94	-0.01187359
0.96	-0.01773426
0.98	-0.0113412
1	-0.01356566
1.02	-0.007595998
1.04	0.008792401
1.06	-0.002303665
1.08	-0.01381441
1.1	-0.002062604
1.12	0.009923236
1.14	-0.00129956
1.16	0.007378285
1.18	0.005836167
1.2	-0.001076835
1.22	-0.006865365
1.24	0.004474374
1.26	-0.006968181
1.28	-0.03690699
1.3	-0.001093119
1.32	-0.03394421
1.34	-0.02615706
1.36	0.01532008
1.38	-0.01329779
1.4	-0.02044834
1.42	-0.01224238
1.44	0.03146815
1.46	0.02411482
1.48	0.01215964
1.5	0.02141474
1.52	-0.01133745
1.54	-0.001235995
1.56	0.01203499
1.58	-0.03312434
1.6	-0.0310583
1.62	-0.01423351
1.64	-0.03992704
1.66	-0.02817396
1.68	-0.02226103
1.7	-0.00399246
1.72	0.01889095
1.74	0.008769567
1.76	0.002435803
1.78	-0.01130076
1.8	-0.02364364
1.82	-0.03241923
1.84	-0.04682794
1.86	-0.06274385
1.88	-0.06147751
1.9	-0.06144707
1.92	-0.04063378
1.94	-0.005183156
1.96	0.004941206
1.98	0.01490984
2	-0.003810725
2.02	-0.002788863
2.04	0.03460551
2.06	0.04027719
2.08	0.04788106
2.1	0.02766069
2.12	-0.02742399
2.14	-0.03021499
2.16	-0.01872058
2.18	-0.03885401
2.2	-0.01828914
2.22	0.02276784
2.24	0.02258754
2.26	0.04017086
2.28	0.03316635
2.3	0.02085916
2.32	0.04671761
2.34	0.01671197
2.36	0.004140474
2.38	0.04807725
2.4	0.02361926
2.42	-0.02252468
2.44	-0.02383934
2.46	-0.003747992
2.48	-0.008888106
2.5	-0.01030392
2.52	0.03679378
2.54	0.03904439
2.56	0.009307053
2.58	0.006221567
2.6	0.004451128
2.62	0.004490434
2.64	-0.03106188
2.66	-0.08809513
2.68	-0.1090405
2.7	-0.1233617
2.72	-0.1436702
2.74	-0.1489201
2.76	-0.1479263
2.78	-0.1596261
2.8	-0.1655087
2.82	-0.1466142
2.84	-0.1407795
2.86	-0.1019578
2.88	0.09403697
2.9	0.2009309
2.92	0.27564
2.94	0.4256702
2.96	0.5847673
2.98	0.4707976
3	0.1587573
3.02	0.1729315
3.04	0.2566924
3.06	0.2588658
3.08	0.2986988
3.1	0.3012582
3.12	0.1869411
3.14	0.1442517
3.16	0.1448737
3.18	0.131983
3.2	0.1300279
3.22	0.08650288
3.24	-0.020216
3.26	-0.211665
3.28	-0.2555954
3.3	-0.1165753
3.32	-0.06133671
3.34	-0.1684545
3.36	-0.2867695
3.38	-0.3501594
3.4	-0.4617207
3.42	-0.5907891
3.44	-0.5797735
3.46	-0.3595527
3.48	-0.1901358
3.5	-0.1700958
3.52	-0.1884596
3.54	-0.1383393
3.56	-0.04871533
3.58	0.07069996
3.6	0.1896187
3.62	0.3011854
3.64	0.364845
3.66	0.083961
3.68	0.07576598
3.7	0.2926862
3.72	0.3520298
3.74	0.4501397
3.76	0.3433939
3.78	0.1889328
3.8	0.2554282
3.82	0.3136159
3.84	0.2680607
3.86	0.1726632
3.88	0.05513702
3.9	-0.02895035
3.92	-0.1707869
3.94	-0.2897865
3.96	-0.392566
