0	-0.003043677
0.02	-0.001001675
0.04	-0.001197946
0.06	-0.003032898
0.08	-0.005266555
0.1	0.001615034
0.12	0.007503422
0.14	0.005308524
0.16	0.000692824
0.18	-0.002978616
0.2	0.001579056
0.22	0.004584724
0.24	0.005016632
0.26	-0.004482472
0.28	-0.004668506
0.3	0.003888508
0.32	0.002447211
0.34	0.007076286
0.36	0.004637713
0.38	0.004179431
0.4	0.003403
0.42	-0.004577721
0.44	-0.02585452
0.46	-0.008220982
0.48	0.006840829
0.5	0.003694594
0.52	0.01087808
0.54	0.001348435
0.56	-0.005423901
0.58	-0.01293145
0.6	0.02900805
0.62	0.02742098
0.64	-0.01562672
0.66	-0.00837998
0.68	0.01978113
0.7	-0.005281827
0.72	-0.02762419
0.74	0.005182766
0.76	0.002911486
0.78	-0.000568154
0.8	-0.01352911
0.82	-0.01468379
0.84	-0.008885028
0.86	-0.01483339
0.88	0.01285664
0.9	-0.01064103
0.92	-0.00415904
0.94	0.01141576
0.96	-0.003794672
0.98	0.02117171
1	0.009530298
1.02	0.001516013
1.04	-0.01145715
1.06	-0.01788781
1.08	-0.006793624
1.1	0.005816878
1.12	0.01070712
1.14	-0.004264677
1.16	0.007247599
1.18	0.02367798
1.2	0.005859139
1.22	-0.0609856
1.24	-0.02487062
1.26	0.02052683
1.28	-0.04371456
1.3	-0.04022539
1.32	-0.003066216
1.34	0.06309573
1.36	0.05023987
1.38	0.00934591
1.4	-0.006799541
1.42	-0.0285412
1.44	-0.001702547
1.46	0.004002483
1.48	-0.01153419
1.5	-0.02318268
1.52	0.007067943
1.54	0.001707025
1.56	-0.05140005
1.58	-0.03750159
1.6	0.02936807
1.62	0.0280748
1.64	-0.01395407
1.66	-0.03779529
1.68	-0.007876057
1.7	0.01464922
1.72	0.02806435
1.74	0.002422324
1.76	-0.03179551
1.78	-0.01063563
1.8	0.01550557
1.82	-0.001739088
1.84	-0.01334268
1.86	0.01217548
1.88	0.02495434
1.9	-0.008574161
1.92	-0.02188984
1.94	0.01086117
1.96	0.05344123
1.98	0.05176969
2	0.02186833
2.02	-9.86E-05
2.04	-0.005443152
2.06	0.01731159
2.08	0.0122281
2.1	-0.002840455
2.12	0.009413264
2.14	0.03000725
2.16	0.01586562
2.18	0.04272066
2.2	0.03964602
2.22	0.05931308
2.24	0.08933128
2.26	0.1002135
2.28	0.1374615
2.3	0.1331958
2.32	0.1397341
2.34	0.170672
2.36	0.1622857
2.38	0.1528695
2.4	0.07161323
2.42	-0.0762315
2.44	-0.2081003
2.46	-0.3272472
2.48	-0.3841649
2.5	-0.4160627
2.52	-0.4385059
2.54	-0.3857735
2.56	-0.1526257
2.58	0.1289646
2.6	0.2454578
2.62	0.248423
2.64	0.2497658
2.66	0.267477
2.68	0.2400975
2.7	0.205479
2.72	0.2115625
2.74	0.1411305
2.76	-0.02575734
2.78	-0.1937037
2.8	-0.3311146
2.82	-0.4174093
2.84	-0.4475573
2.86	-0.3367307
2.88	-0.1877992
2.9	-0.1366974
2.92	-0.1168987
2.94	-0.08509999
2.96	-0.04316226
2.98	0.02073709
3	0.1072211
3.02	0.2138771
3.04	0.2764652
3.06	0.2304697
3.08	0.2120322
3.1	0.2509127
3.12	0.3034759
3.14	0.3406343
3.16	0.3181219
3.18	0.09384233
3.2	-0.1728146
3.22	-0.2954029
3.24	-0.3078405
3.26	-0.2220926
3.28	-0.0325908
3.3	0.1753782
3.32	0.1948953
3.34	0.1230114
3.36	-0.04785537
3.38	-0.2558256
3.4	-0.3242211
3.42	-0.2660637
3.44	-0.09913118
3.46	0.1111321
3.48	0.1828211
3.5	0.0943321
3.52	-0.05416312
3.54	-0.08243688
3.56	0.1009548
3.58	0.2183057
3.6	0.2064015
3.62	0.04987089
3.64	-0.0242238
3.66	0.03815928
3.68	0.04394608
3.7	-0.009192427
3.72	-0.02770137
3.74	-0.03479053
3.76	-0.0924576
3.78	-0.06951508
3.8	-0.02136927
3.82	-2.26E-05
3.84	-0.0563722
3.86	-0.08666294
3.88	-0.002301912
3.9	0.03313519
3.92	-0.006592006
3.94	0.000776389
3.96	0.04565096
3.98	0.1030079
4	0.08757033
4.02	0.003690456
4.04	-0.02300067
4.06	-0.01636035
4.08	-0.01929925
4.1	-0.0400077
4.12	-0.04415495
4.14	-0.02414411
4.16	-0.0194341
4.18	-0.01336889
4.2	0.03986941
4.22	0.07809341
4.24	0.06721909
4.26	0.03965407
4.28	0.0160741
4.3	-0.02381214
4.32	-0.04584622
4.34	-0.01460217
4.36	0.008238392
4.38	-0.002292266
4.4	-0.01707311
4.42	-0.0258478
4.44	-0.03874216
4.46	-0.04303114
4.48	-0.02898562
4.5	-0.02562467
4.52	-0.03349693
4.54	-0.01605269
4.56	0.004808614
4.58	-0.002503812
4.6	-0.01873059
4.62	0.01521571
4.64	0.0347157
4.66	0.01984311
4.68	0.01607113
4.7	0.006960953
4.72	0.01585691
4.74	0.03120259
4.76	-0.000521833
4.78	-0.04706782
4.8	-0.05831737
4.82	-0.01146655
4.84	0.009826111
4.86	-0.02805025
4.88	-0.04484399
4.9	-0.04166455
4.92	-0.0443036
4.94	-0.0281605
4.96	0.01702513
4.98	0.02864782
5	0.01106789
5.02	0.01625414
5.04	0.04608489
5.06	0.05546523
5.08	0.02700187
5.1	0.001053136
5.12	0.01823329
5.14	0.03739475
5.16	0.01294398
5.18	-0.02118084
5.2	-0.001500341
5.22	0.03339534
5.24	0.04922539
5.26	0.03683276
5.28	0.01262266
5.3	0.004631118
5.32	0.001079432
5.34	-0.008770022
5.36	-0.02824355
5.38	-0.04640572
5.4	-0.04081158
5.42	-0.01187103
5.44	-0.008894499
5.46	-0.01054849
5.48	0.006215628
5.5	0.0249427
5.52	0.02082508
5.54	0.01893248
5.56	0.0260868
5.58	0.01880805
5.6	0.004139425
5.62	-0.006576779
5.64	-0.002613151
5.66	-0.009100593
5.68	-0.01954759
5.7	-0.02264651
5.72	-0.02516726
5.74	-0.02081002
5.76	-0.01640077
5.78	-0.01393612
5.8	-0.001515984
5.82	0.01044834
5.84	0.01892014
