0	0.000444
0.005	0.000444
0.01	0.000442
0.015	0.000435
0.02	0.000428
0.025	0.000425
0.03	0.000431
0.035	0.000445
0.04	0.000465
0.045	0.000485
0.05	0.000492
0.055	0.000473
0.06	0.000428
0.065	0.000393
0.07	0.000382
0.075	0.000379
0.08	0.000379
0.085	0.000396
0.09	0.000456
0.095	0.000543
0.1	0.000632
0.105	0.000671
0.11	0.0006
0.115	0.000401
0.12	0.000117
0.125	-0.0000625
0.13	-0.0000423
0.135	0.000145
0.14	0.000344
0.145	0.000489
0.15	0.000615
0.155	0.000682
0.16	0.00062
0.165	0.000398
0.17	0.000143
0.175	-0.0000188
0.18	0.0000085
0.185	0.000131
0.19	0.000149
0.195	0.000091
0.2	0.000236
0.205	0.000652
0.21	0.00103
0.215	0.00117
0.22	0.00107
0.225	0.000694
0.23	0.000172
0.235	-0.000201
0.24	-0.000235
0.245	0.000143
0.25	0.000685
0.255	0.00113
0.26	0.00115
0.265	0.000646
0.27	0.0000556
0.275	-0.000294
0.28	-0.000202
0.285	0.000325
0.29	0.000984
0.295	0.00148
0.3	0.00145
0.305	0.000725
0.31	-0.000222
0.315	-0.000711
0.32	-0.000415
0.325	0.00033
0.33	0.00048
0.335	-0.000276
0.34	-0.00104
0.345	-0.000884
0.35	0.00024
0.355	0.00141
0.36	0.0023
0.365	0.00304
0.37	0.00321
0.375	0.00197
0.38	-0.000845
0.385	-0.00355
0.39	-0.00344
0.395	-0.00102
0.4	0.00102
0.405	0.00102
0.41	-0.000176
0.415	-0.00136
0.42	-0.000797
0.425	0.00162
0.43	0.00402
0.435	0.00509
0.44	0.00402
0.445	0.000396
0.45	-0.00415
0.455	-0.0073
0.46	-0.00789
0.465	-0.00521
0.47	-0.00109
0.475	0.0023
0.48	0.00384
0.485	0.00287
0.49	0.00036
0.495	-0.00255
0.5	-0.00371
0.505	-0.00261
0.51	-0.0000926
0.515	0.00159
0.52	0.00152
0.525	0.000722
0.53	0.0000376
0.535	0.000395
0.54	0.000769
0.545	0.000266
0.55	-0.00115
0.555	-0.00275
0.56	-0.00274
0.565	-0.000776
0.57	0.00156
0.575	0.0035
0.58	0.00473
0.585	0.00473
0.59	0.00343
0.595	0.00157
0.6	0.00132
0.605	0.00229
0.61	0.00143
0.615	-0.00246
0.62	-0.00728
0.625	-0.0097
0.63	-0.00859
0.635	-0.00424
0.64	0.00126
0.645	0.00603
0.65	0.00892
0.655	0.009
0.66	0.00688
0.665	0.00252
0.67	-0.00286
0.675	-0.00703
0.68	-0.00927
0.685	-0.00981
0.69	-0.00847
0.695	-0.00505
0.7	-0.000892
0.705	0.00252
0.71	0.00451
0.715	0.00487
0.72	0.00477
0.725	0.00448
0.73	0.00387
0.735	0.00332
0.74	0.00334
0.745	0.0041
0.75	0.00358
0.755	0.000652
0.76	-0.00332
0.765	-0.00588
0.77	-0.00626
0.775	-0.0045
0.78	-0.00116
0.785	0.00309
0.79	0.00684
0.795	0.0087
0.8	0.00852
0.805	0.00643
0.81	0.00412
0.815	0.00105
0.82	-0.00375
0.825	-0.00854
0.83	-0.0108
0.835	-0.00903
0.84	-0.00445
0.845	0.00104
0.85	0.00537
0.855	0.007
0.86	0.00664
0.865	0.00467
0.87	0.00235
0.875	-0.0000436
0.88	-0.00249
0.885	-0.00449
0.89	-0.00566
0.895	-0.00596
0.9	-0.00567
0.905	-0.00465
0.91	-0.00288
0.915	-0.000355
0.92	0.00257
0.925	0.00534
0.93	0.00726
0.935	0.00755
0.94	0.00605
0.945	0.00289
0.95	-0.000957
0.955	-0.00454
0.96	-0.0067
0.965	-0.00631
0.97	-0.00411
0.975	-0.00115
0.98	0.00125
0.985	0.00252
0.99	0.00391
0.995	0.00605
1	0.00773
1.005	0.00746
1.01	0.00472
1.015	0.00011
1.02	-0.00374
1.025	-0.00528
1.03	-0.00417
1.035	-0.0018
1.04	-0.000601
1.045	-0.000402
1.05	-0.000968
1.055	-0.00244
1.06	-0.00438
1.065	-0.00516
1.07	-0.00338
1.075	0.0001
1.08	0.00309
1.085	0.00421
1.09	0.00248
1.095	-0.00136
1.1	-0.00557
1.105	-0.00796
1.11	-0.00677
1.115	-0.00378
1.12	-0.00171
1.125	-0.000236
1.13	0.00131
1.135	0.00237
1.14	0.0023
1.145	0.00148
1.15	0.000826
1.155	0.000659
1.16	0.00086
1.165	0.000943
1.17	0.000673
1.175	-0.0000796
1.18	-0.0012
1.185	-0.00227
1.19	-0.00276
1.195	-0.00239
1.2	-0.00195
1.205	-0.0026
1.21	-0.00453
1.215	-0.00712
1.22	-0.00896
1.225	-0.0083
1.23	-0.00533
1.235	-0.00252
1.24	-0.000913
1.245	-0.000677
1.25	-0.000358
1.255	0.00177
1.26	0.00493
1.265	0.00733
1.27	0.00785
1.275	0.00579
1.28	0.00171
1.285	-0.00268
1.29	-0.00649
1.295	-0.00924
1.3	-0.0108
1.305	-0.0115
1.31	-0.0115
1.315	-0.0108
1.32	-0.00885
1.325	-0.0058
1.33	-0.00208
1.335	0.00114
1.34	0.00378
1.345	0.00622
1.35	0.00812
1.355	0.00898
1.36	0.00828
1.365	0.00615
1.37	0.00301
1.375	0.000109
1.38	-0.00219
1.385	-0.00232
1.39	-0.000355
1.395	0.0027
1.4	0.00682
1.405	0.0113
1.41	0.016
1.415	0.0203
1.42	0.0232
1.425	0.0241
1.43	0.0229
1.435	0.0201
1.44	0.0169
1.445	0.0151
1.45	0.0155
1.455	0.0178
1.46	0.0218
1.465	0.0273
1.47	0.0332
1.475	0.0388
1.48	0.0432
