0	-0.000172
0.005	-0.0000488
0.01	0.0000192
0.015	0.0000419
0.02	0.0000374
0.025	0.0000212
0.03	0.00000501
0.035	-0.00000593
0.04	-0.0000102
0.045	-0.00000947
0.05	-0.00000605
0.055	-0.00000232
0.06	0.000000545
0.065	0.0000019
0.07	0.00000205
0.075	0.00000137
0.08	0.000000489
0.085	-0.000000314
0.09	-0.000000756
0.095	-0.000000914
0.1	-0.000000799
0.105	-0.000000612
0.11	-0.00000039
0.115	-0.000000263
0.12	-0.000000189
0.125	-0.000000207
0.13	-0.00000024
0.135	-0.000000306
0.14	-0.000000341
0.145	-0.000000377
0.15	-0.000000378
0.155	-0.000000383
0.16	-0.000000367
0.165	-0.000000364
0.17	-0.000000352
0.175	-0.000000358
0.18	-0.000000354
0.185	-0.000000362
0.19	-0.00000036
0.195	-0.000000364
0.2	-0.000000357
0.205	-0.000000364
0.21	-0.000000367
0.215	-0.000000375
0.22	-0.000000377
0.225	-0.000000389
0.23	-0.00000039
0.235	-0.000000391
0.24	-0.000000391
0.245	-0.000000397
0.25	-0.000000391
0.255	-0.000000391
0.26	-0.000000391
0.265	-0.000000388
0.27	-0.000000381
0.275	-0.000000389
0.28	-0.000000403
0.285	-0.000000411
0.29	-0.000000417
0.295	-0.000000429
0.3	-0.000000427
0.305	-0.000000419
0.31	-0.00000042
0.315	-0.000000424
0.32	-0.00000042
0.325	-0.000000415
0.33	-0.000000413
0.335	-0.000000412
0.34	-0.000000409
0.345	-0.000000419
0.35	-0.000000438
0.355	-0.000000455
0.36	-0.000000467
0.365	-0.00000047
0.37	-0.000000458
0.375	-0.000000449
0.38	-0.000000452
0.385	-0.000000457
0.39	-0.000000455
0.395	-0.000000447
0.4	-0.000000445
0.405	-0.000000443
0.41	-0.000000442
0.415	-0.000000449
0.42	-0.00000047
0.425	-0.000000497
0.43	-0.00000052
0.435	-0.00000052
0.44	-0.000000493
0.445	-0.000000464
0.45	-0.000000467
0.455	-0.000000473
0.46	-0.000000455
0.465	-0.000000437
0.47	-0.000000448
0.475	-0.00000047
0.48	-0.000000485
0.485	-0.000000497
0.49	-0.000000525
0.495	-0.000000543
0.5	-0.00000053
0.505	-0.000000515
0.51	-0.000000513
0.515	-0.000000512
0.52	-0.00000052
0.525	-0.000000521
0.53	-0.000000492
0.535	-0.000000449
0.54	-0.000000455
0.545	-0.000000501
0.55	-0.000000528
0.555	-0.000000544
0.56	-0.000000583
0.565	-0.0000006
0.57	-0.000000573
0.575	-0.000000541
0.58	-0.000000524
0.585	-0.000000504
0.59	-0.000000508
0.595	-0.000000532
0.6	-0.00000052
0.605	-0.000000479
0.61	-0.000000494
0.615	-0.000000554
0.62	-0.000000599
0.625	-0.00000064
0.63	-0.000000692
0.635	-0.000000683
0.64	-0.000000614
0.645	-0.000000553
0.65	-0.000000518
0.655	-0.000000481
0.66	-0.000000484
0.665	-0.000000529
0.67	-0.00000054
0.675	-0.000000511
0.68	-0.00000054
0.685	-0.000000614
0.69	-0.000000655
0.695	-0.000000679
0.7	-0.000000715
0.705	-0.0000007
0.71	-0.000000617
0.715	-0.000000552
0.72	-0.000000547
0.725	-0.00000053
0.73	-0.000000516
0.735	-0.000000548
0.74	-0.000000559
0.745	-0.000000521
0.75	-0.000000552
0.755	-0.00000066
0.76	-0.000000739
0.765	-0.000000774
0.77	-0.000000791
0.775	-0.000000721
0.78	-0.000000581
0.785	-0.000000506
0.79	-0.000000504
0.795	-0.000000504
0.8	-0.000000555
0.805	-0.000000643
0.81	-0.000000663
0.815	-0.000000623
0.82	-0.00000067
0.825	-0.000000778
0.83	-0.000000815
0.835	-0.000000799
0.84	-0.000000769
0.845	-0.000000662
0.85	-0.000000501
0.855	-0.000000416
0.86	-0.000000452
0.865	-0.00000049
0.87	-0.000000521
0.875	-0.00000061
0.88	-0.000000699
0.885	-0.000000719
0.89	-0.000000777
